remoteip,date,date1,time,destination,req_method,status,distance,delay,user_agent,referal,requests,error_level,Response_time,error_message
127.0.0.1,1020630,03-12-2012,12:41:20,HTTP/1.1,GET,304,200,212,Mozilla/5.0,google.com,"\GET /access.php HTTP/1.0\""""",error,405,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 699
127.0.0.1,1020630,03-12-2012,12:41:20,HTTP/1.1,GET,304,116,210,Mozilla/5.0,yahoo.com,"\GET /access.php HTTP/1.0\""""",error,442,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 700
127.0.0.1,1020630,03-12-2012,12:41:20,HTTP/1.1,GET,304,368,210,Mozilla/5.0,myspace.com,"\GET /access.php HTTP/1.0\""""",error,391,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1020630,03-12-2012,12:41:20,HTTP/1.1,GET,304,120,212,Mozilla/5.0,pintrest.com,"\GET /phpmyadmin/themes/pmahom""",error,438,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 700
127.0.0.1,1020630,03-12-2012,12:41:20,HTTP/1.1,GET,304,103,211,Mozilla/5.0,amazon.com,"\GET /phpmyadmin/themes/pmahom""",error,405,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 701
127.0.0.1,1020630,03-12-2012,12:41:20,HTTP/1.1,GET,304,103,210,Mozilla/5.0,webworld.com,"\GET /phpmyadmin/themes/pmahom""",error,382,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1020630,03-12-2012,12:41:20,HTTP/1.1,GET,304,125,211,Mozilla/5.0,facebook,"\GET /phpmyadmin/themes/pmahom""",error,429,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 701
127.0.0.1,1020630,03-12-2012,12:41:20,HTTP/1.1,GET,304,148,211,Mozilla/5.0,facebook,"\GET /phpmyadmin/themes/pmahom""",error,412,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 702
127.0.0.1,1020630,03-12-2012,12:41:24,HTTP/1.1,POST,200,73369,2781,Mozilla/5.0,google.com,"\GET /phpmyadmin/themes/pmahom""",error,446,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1020630,03-12-2012,12:41:24,HTTP/1.1,GET,304,190,210,Mozilla/5.0,yahoo.com,"\GET /phpmyadmin/themes/pmahom""",error,444,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 702
127.0.0.1,1020630,03-12-2012,12:41:24,HTTP/1.1,GET,304,151,212,Mozilla/5.0,myspace.com,"\GET /phpmyadmin/themes/pmahom""",error,423,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 703
127.0.0.1,1020630,03-12-2012,12:41:24,HTTP/1.1,GET,304,172,210,Mozilla/5.0,pintrest.com,"\POST /phpmyadmin/tbl_row_acti""",error,435,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1020630,03-12-2012,12:41:24,HTTP/1.1,GET,304,112,211,Mozilla/5.0,amazon.com,"\GET /phpmyadmin/sql.php?db=ab""",error,446,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 703
127.0.0.1,1020630,03-12-2012,12:41:24,HTTP/1.1,GET,304,282,212,Mozilla/5.0,webworld.com,"\POST /phpmyadmin/tbl_row_acti""",error,419,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 704
127.0.0.1,1020630,03-12-2012,12:41:28,HTTP/1.1,POST,200,87569,6382,Mozilla/5.0,google.com,"\POST /phpmyadmin/tbl_row_acti""",error,354,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1020630,03-12-2012,12:41:28,HTTP/1.1,GET,304,439,210,Mozilla/5.0,yahoo.com,"\POST /phpmyadmin/tbl_row_acti""",error,439,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 704
127.0.0.1,1020633,03-12-2012,12:41:28,HTTP/1.1,GET,304,487,212,Mozilla/5.0,myspace.com,"\GET /phpmyadmin/sql.php?db=ab""",error,393,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 705
127.0.0.1,1020634,03-12-2012,12:41:28,HTTP/1.1,GET,304,402,210,Mozilla/5.0,pintrest.com,"\GET /access.php HTTP/1.0\""""",error,423,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1020635,03-12-2012,12:41:28,HTTP/1.1,GET,304,323,211,Mozilla/5.0,amazon.com,"\GET /access.php HTTP/1.0\""""",error,390,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 705
127.0.0.1,1020635,03-12-2012,12:41:28,HTTP/1.1,GET,304,437,210,Mozilla/5.0,webworld.com,"\GET /access.php HTTP/1.0\""""",error,407,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 706
127.0.0.1,1020635,03-12-2012,12:41:28,HTTP/1.1,GET,304,841,213,Mozilla/5.0,myspace.com,"\GET /access.php HTTP/1.0\""""",error,667,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1020635,03-12-2012,12:41:28,HTTP/1.1,GET,304,1185,211,Mozilla/5.0,pintrest.com,"\GET /access.php HTTP/1.0\""""",error,586,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 706
127.0.0.1,1020635,03-12-2012,12:41:28,HTTP/1.1,GET,304,1257,211,Mozilla/5.0,amazon.com,"\GET /access.php HTTP/1.0\""""",error,561,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 707
127.0.0.1,1020635,03-12-2012,12:41:36,HTTP/1.1,POST,200,60074,2645,Mozilla/5.0,webworld.com,"\GET /access.php HTTP/1.0\""""",error,501,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1020635,03-12-2012,12:41:36,HTTP/1.1,GET,304,184,210,Mozilla/5.0,google.com,"\GET /access.php HTTP/1.0\""""",error,494,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 707
127.0.0.1,1020635,03-12-2012,12:41:36,HTTP/1.1,GET,304,172,210,Mozilla/5.0,yahoo.com,"\GET /access.php HTTP/1.0\""""",error,592,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 708
127.0.0.1,1020635,03-12-2012,12:41:36,HTTP/1.1,GET,304,195,212,Mozilla/5.0,myspace.com,"\GET /phpmyadmin/themes/pmahom""",error,575,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1020635,03-12-2012,12:41:36,HTTP/1.1,GET,304,135,211,Mozilla/5.0,pintrest.com,"\GET /phpmyadmin/themes/pmahom""",error,583,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 708
127.0.0.1,1020637,03-12-2012,12:41:36,HTTP/1.1,GET,304,126,211,Mozilla/5.0,amazon.com,"\GET /phpmyadmin/themes/pmahom""",error,541,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 709
127.0.0.1,1020640,03-12-2012,12:41:40,HTTP/1.1,POST,200,75458,5931,Mozilla/5.0,webworld.com,"\GET /phpmyadmin/themes/pmahom""",error,590,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1020640,03-12-2012,12:41:40,HTTP/1.1,GET,304,324,210,Mozilla/5.0,facebook,"\GET /phpmyadmin/themes/pmahom""",error,510,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 709
127.0.0.1,1020640,03-12-2012,12:41:40,HTTP/1.1,GET,304,284,210,Mozilla/5.0,facebook,"\GET /phpmyadmin/themes/pmahom""",error,589,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 710
127.0.0.1,1020640,03-12-2012,12:41:40,HTTP/1.1,GET,304,583,212,Mozilla/5.0,google.com,"\GET /phpmyadmin/themes/pmahom""",error,1195,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1020640,03-12-2012,12:41:40,HTTP/1.1,GET,304,325,212,Mozilla/5.0,yahoo.com,"\GET /phpmyadmin/themes/pmahom""",error,697,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 710
127.0.0.1,1020640,03-12-2012,12:41:40,HTTP/1.1,GET,304,223,210,Mozilla/5.0,myspace.com,"\POST /phpmyadmin/tbl_row_acti""",error,595,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 711
127.0.0.1,1020640,03-12-2012,12:41:40,HTTP/1.1,GET,304,254,211,Mozilla/5.0,pintrest.com,"\GET /phpmyadmin/sql.php?db=ab""",error,553,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1020645,03-12-2012,12:41:40,HTTP/1.1,GET,304,231,211,Mozilla/5.0,amazon.com,"\POST /phpmyadmin/tbl_row_acti""",error,598,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 711
127.0.0.1,1020645,03-12-2012,12:41:40,HTTP/1.1,GET,304,227,211,Mozilla/5.0,webworld.com,"\POST /phpmyadmin/tbl_row_acti""",error,444,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 712
127.0.0.1,1020645,03-12-2012,12:41:45,HTTP/1.1,POST,200,47584,2645,Mozilla/5.0,google.com,"\POST /phpmyadmin/tbl_row_acti""",error,484,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1020645,03-12-2012,12:41:45,HTTP/1.1,GET,304,200,212,Mozilla/5.0,yahoo.com,"\GET /phpmyadmin/sql.php?db=ab""",error,569,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 712
127.0.0.1,1020645,03-12-2012,12:41:45,HTTP/1.1,GET,304,124,210,Mozilla/5.0,myspace.com,"\GET /access.php HTTP/1.0\""""",error,568,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 713
127.0.0.1,1020645,03-12-2012,12:41:45,HTTP/1.1,GET,304,108,211,Mozilla/5.0,pintrest.com,"\GET /access.php HTTP/1.0\""""",error,506,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1020645,03-12-2012,12:41:45,HTTP/1.1,GET,304,131,210,Mozilla/5.0,amazon.com,"\GET /access.php HTTP/1.0\""""",error,595,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 713
127.0.0.1,1020645,03-12-2012,12:41:45,HTTP/1.1,GET,304,103,211,Mozilla/5.0,webworld.com,"\GET /access.php HTTP/1.0\""""",error,584,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 714
127.0.0.1,1020645,03-12-2012,12:41:48,HTTP/1.1,POST,200,70509,5855,Mozilla/5.0,myspace.com,"\GET /access.php HTTP/1.0\""""",error,574,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1020645,03-12-2012,12:41:48,HTTP/1.1,GET,304,227,212,Mozilla/5.0,pintrest.com,"\GET /access.php HTTP/1.0\""""",error,515,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 714
127.0.0.1,1020645,03-12-2012,12:41:48,HTTP/1.1,GET,304,106,210,Mozilla/5.0,amazon.com,"\GET /access.php HTTP/1.0\""""",error,544,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 715
127.0.0.1,1020645,03-12-2012,12:41:48,HTTP/1.1,GET,304,107,210,Mozilla/5.0,webworld.com,"\GET /access.php HTTP/1.0\""""",error,721,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1020645,03-12-2012,12:41:48,HTTP/1.1,GET,304,111,212,Mozilla/5.0,google.com,"\GET /access.php HTTP/1.0\""""",error,540,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 715
127.0.0.1,1020645,03-12-2012,12:41:48,HTTP/1.1,GET,304,101,210,Mozilla/5.0,yahoo.com,"\GET /phpmyadmin/themes/pmahom""",error,845,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 716
127.0.0.1,1020645,03-12-2012,12:41:48,HTTP/1.1,GET,304,95,211,Mozilla/5.0,myspace.com,"\GET /phpmyadmin/themes/pmahom""",error,689,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1020645,03-12-2012,12:41:48,HTTP/1.1,GET,304,110,211,Mozilla/5.0,pintrest.com,"\GET /phpmyadmin/themes/pmahom""",error,548,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 716
127.0.0.1,1020645,03-12-2012,12:41:48,HTTP/1.1,GET,304,97,211,Mozilla/5.0,amazon.com,"\GET /phpmyadmin/themes/pmahom""",error,535,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 717
127.0.0.1,1020645,03-12-2012,12:41:54,HTTP/1.1,POST,200,63102,2645,Mozilla/5.0,webworld.com,"\GET /phpmyadmin/themes/pmahom""",error,587,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1020646,03-12-2012,12:41:54,HTTP/1.1,GET,304,167,210,Mozilla/5.0,facebook,"\GET /phpmyadmin/themes/pmahom""",error,529,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 717
127.0.0.1,1020646,03-12-2012,12:41:54,HTTP/1.1,GET,304,147,212,Mozilla/5.0,facebook,"\GET /phpmyadmin/themes/pmahom""",error,803,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 718
127.0.0.1,1020648,03-12-2012,12:41:54,HTTP/1.1,GET,304,98,210,Mozilla/5.0,google.com,"\GET /phpmyadmin/themes/pmahom""",error,568,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1020649,03-12-2012,12:41:54,HTTP/1.1,GET,304,117,211,Mozilla/5.0,yahoo.com,"\POST /phpmyadmin/tbl_row_acti""",error,493,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 718
127.0.0.1,1020650,03-12-2012,12:41:54,HTTP/1.1,GET,304,93,211,Mozilla/5.0,myspace.com,"\GET /phpmyadmin/sql.php?db=ab""",error,579,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 719
127.0.0.1,1020650,03-12-2012,12:41:56,HTTP/1.1,POST,200,67509,5693,Mozilla/5.0,pintrest.com,"\POST /phpmyadmin/tbl_row_acti""",error,544,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1020650,03-12-2012,12:41:56,HTTP/1.1,GET,304,176,210,Mozilla/5.0,amazon.com,"\POST /phpmyadmin/tbl_row_acti""",error,186,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 719
127.0.0.1,1020650,03-12-2012,12:41:56,HTTP/1.1,GET,304,169,212,Mozilla/5.0,webworld.com,"\POST /phpmyadmin/tbl_row_acti""",error,331,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 720
127.0.0.1,1020650,03-12-2012,12:41:56,HTTP/1.1,GET,304,116,210,Mozilla/5.0,google.com,"\GET /phpmyadmin/themes/pmahom""",error,328,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1020650,03-12-2012,12:41:56,HTTP/1.1,GET,304,146,212,Mozilla/5.0,yahoo.com,"\GET /phpmyadmin/themes/pmahom""",error,185,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 720
127.0.0.1,1020651,03-12-2012,12:41:56,HTTP/1.1,GET,304,109,210,Mozilla/5.0,myspace.com,"\GET /phpmyadmin/themes/pmahom""",error,203,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 721
127.0.0.1,1020653,03-12-2012,12:41:56,HTTP/1.1,GET,304,101,211,Mozilla/5.0,pintrest.com,"\GET /phpmyadmin/themes/pmahom""",error,172,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1020655,03-12-2012,12:41:56,HTTP/1.1,GET,304,95,211,Mozilla/5.0,amazon.com,"\GET /phpmyadmin/themes/pmahom""",error,197,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 721
127.0.0.1,1020655,03-12-2012,12:41:56,HTTP/1.1,GET,304,118,211,Mozilla/5.0,webworld.com,"\GET /phpmyadmin/themes/pmahom""",error,202,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 722
127.0.0.1,1020655,03-12-2012,12:42:00,HTTP/1.1,POST,200,61066,2645,Mozilla/5.0,myspace.com,"\GET /phpmyadmin/themes/pmahom""",error,290,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1020655,03-12-2012,12:42:01,HTTP/1.1,GET,304,550,210,Mozilla/5.0,pintrest.com,"\GET /phpmyadmin/themes/pmahom""",error,379,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 722
127.0.0.1,1020658,03-12-2012,12:42:01,HTTP/1.1,GET,304,413,210,Mozilla/5.0,amazon.com,"\POST /phpmyadmin/tbl_row_acti""",error,572,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 723
127.0.0.1,1020659,03-12-2012,12:42:01,HTTP/1.1,GET,304,498,211,Mozilla/5.0,webworld.com,"\GET /phpmyadmin/sql.php?db=ab""",error,568,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1020700,03-12-2012,12:42:01,HTTP/1.1,GET,304,330,212,Mozilla/5.0,google.com,"\POST /phpmyadmin/tbl_row_acti""",error,547,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 723
127.0.0.1,1020700,03-12-2012,12:42:01,HTTP/1.1,GET,304,343,211,Mozilla/5.0,yahoo.com,"\POST /phpmyadmin/tbl_row_acti""",error,573,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 724
127.0.0.1,1020700,03-12-2012,12:42:02,HTTP/1.1,POST,302,64642,695,Mozilla/5.0,myspace.com,"\POST /phpmyadmin/tbl_row_acti""",error,563,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1020700,03-12-2012,12:42:02,HTTP/1.1,GET,200,124401,6779,Mozilla/5.0,pintrest.com,"\GET /phpmyadmin/sql.php?db=ab""",error,519,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 724
127.0.0.1,1020700,03-12-2012,12:42:03,HTTP/1.1,GET,304,134,212,Mozilla/5.0,amazon.com,"\GET /access.php HTTP/1.0\""""",error,518,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 725
127.0.0.1,1020700,03-12-2012,12:42:03,HTTP/1.1,GET,304,209,210,Mozilla/5.0,webworld.com,"\GET /access.php HTTP/1.0\""""",error,571,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1020700,03-12-2012,12:42:03,HTTP/1.1,GET,304,154,210,Mozilla/5.0,facebook,"\GET /access.php HTTP/1.0\""""",error,516,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 725
127.0.0.1,1020700,03-12-2012,12:42:03,HTTP/1.1,GET,304,120,212,Mozilla/5.0,facebook,"\GET /access.php HTTP/1.0\""""",error,576,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 726
127.0.0.1,1020700,03-12-2012,12:42:03,HTTP/1.1,GET,304,119,211,Mozilla/5.0,google.com,"\GET /access.php HTTP/1.0\""""",error,501,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1020700,03-12-2012,12:42:03,HTTP/1.1,GET,304,103,211,Mozilla/5.0,yahoo.com,"\GET /access.php HTTP/1.0\""""",error,509,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 726
127.0.0.1,1020700,03-12-2012,12:42:03,HTTP/1.1,GET,200,27332,384,Mozilla/5.0,myspace.com,"\GET /access.php HTTP/1.0\""""",error,512,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 727
127.0.0.1,1020700,03-12-2012,12:42:03,HTTP/1.1,GET,200,29833,900,Mozilla/5.0,pintrest.com,"\GET /access.php HTTP/1.0\""""",error,565,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1020700,03-12-2012,12:42:03,HTTP/1.1,GET,200,32853,977,Mozilla/5.0,amazon.com,"\GET /access.php HTTP/1.0\""""",error,524,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 727
127.0.0.1,1020700,03-12-2012,12:42:03,HTTP/1.1,GET,200,30762,864,Mozilla/5.0,webworld.com,"\GET /phpmyadmin/themes/pmahom""",error,567,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 728
127.0.0.1,1020700,03-12-2012,12:42:03,HTTP/1.1,GET,200,36631,844,Mozilla/5.0,google.com,"\GET /phpmyadmin/themes/pmahom""",error,1382,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1020700,03-12-2012,12:42:03,HTTP/1.1,GET,200,6693,468,Mozilla/5.0,yahoo.com,"\GET /phpmyadmin/themes/pmahom""",error,578,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 728
127.0.0.1,1020700,03-12-2012,12:42:03,HTTP/1.1,GET,200,6831,456,Mozilla/5.0,myspace.com,"\GET /phpmyadmin/themes/pmahom""",error,629,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 729
127.0.0.1,1020700,03-12-2012,12:42:03,HTTP/1.1,GET,200,51151,1048,Mozilla/5.0,pintrest.com,"\GET /phpmyadmin/themes/pmahom""",error,555,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1020700,03-12-2012,12:42:03,HTTP/1.1,GET,200,64204,5726,Mozilla/5.0,amazon.com,"\GET /phpmyadmin/themes/pmahom""",error,622,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 729
127.0.0.1,1020700,03-12-2012,12:42:03,HTTP/1.1,GET,200,62431,962,Mozilla/5.0,webworld.com,"\GET /phpmyadmin/themes/pmahom""",error,776,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 730
127.0.0.1,1020700,03-12-2012,12:42:06,HTTP/1.1,GET,200,81005,4991,Mozilla/5.0,myspace.com,"\GET /phpmyadmin/themes/pmahom""",error,823,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1020700,03-12-2012,12:42:07,HTTP/1.1,GET,304,304,210,Mozilla/5.0,pintrest.com,"\POST /phpmyadmin/tbl_row_acti""",error,548,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 730
127.0.0.1,1020700,03-12-2012,12:42:07,HTTP/1.1,GET,304,273,212,Mozilla/5.0,amazon.com,"\GET /phpmyadmin/sql.php?db=ab""",error,549,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 731
127.0.0.1,1020700,03-12-2012,12:42:07,HTTP/1.1,GET,304,291,210,Mozilla/5.0,webworld.com,"\POST /phpmyadmin/tbl_row_acti""",error,562,"\GET /phpmyadmin/sql.php?db=ab"""
